t,h_GR,h_model
1.9204801200300075e+01,8.1932922391161955e-01,8.1932922391161955e-01
1.9254813703425857e+01,8.2076032743699523e-01,8.2076032743699523e-01
1.9304826206551638e+01,8.2218629864716075e-01,8.2218629864716075e-01
1.9354838709677420e+01,8.2360712862534269e-01,8.2360712862534269e-01
1.9404851212803202e+01,8.2502280848691667e-01,8.2502280848691667e-01
1.9454863715928983e+01,8.2643332937946257e-01,8.2643332937946257e-01
1.9504876219054765e+01,8.2783868248281967e-01,8.2783868248281967e-01
1.9554888722180547e+01,8.2923885900914251e-01,8.2923885900914251e-01
1.9604901225306328e+01,8.3063385020295488e-01,8.3063385020295488e-01
1.9654913728432110e+01,8.3202364734120582e-01,8.3202364734120582e-01
1.9704926231557891e+01,8.3340824173332262e-01,8.3340824173332262e-01
1.9754938734683673e+01,8.3478762472126644e-01,8.3478762472126644e-01
1.9804951237809455e+01,8.3616178767958604e-01,8.3616178767958604e-01
1.9854963740935236e+01,8.3753072201547141e-01,8.3753072201547141e-01
1.9904976244061015e+01,8.3889441916880791e-01,8.3889441916880791e-01
1.9954988747186796e+01,8.4025287061222964e-01,8.4025287061222964e-01
2.0005001250312578e+01,8.4160606785117287e-01,8.4160606785117287e-01
2.0055013753438359e+01,8.4295400242392882e-01,8.4295400242392882e-01
2.0105026256564141e+01,8.4429666590169672e-01,8.4429666590169672e-01
2.0155038759689923e+01,8.4563404988863722e-01,8.4563404988863722e-01
2.0205051262815704e+01,8.4696614602192366e-01,8.4696614602192366e-01
2.0255063765941486e+01,8.4829294597179528e-01,8.4829294597179528e-01
2.0305076269067268e+01,8.4961444144160869e-01,8.4961444144160869e-01
2.0355088772193049e+01,8.5093062416789034e-01,8.5093062416789034e-01
2.0405101275318831e+01,8.5224148592038818e-01,8.5224148592038818e-01
2.0455113778444613e+01,8.5354701850212222e-01,8.5354701850212222e-01
2.0505126281570394e+01,8.5484721374943684e-01,8.5484721374943684e-01
2.0555138784696176e+01,8.5614206353205136e-01,8.5614206353205136e-01
2.0605151287821958e+01,8.5743155975311092e-01,8.5743155975311092e-01
2.0655163790947739e+01,8.5871569434923711e-01,8.5871569434923711e-01
2.0705176294073521e+01,8.5999445929057872e-01,8.5999445929057872e-01
2.0755188797199299e+01,8.6126784658086097e-01,8.6126784658086097e-01
2.0805201300325081e+01,8.6253584825743701e-01,8.6253584825743701e-01
2.0855213803450862e+01,8.6379845639133634e-01,8.6379845639133634e-01
2.0905226306576644e+01,8.6505566308731496e-01,8.6505566308731496e-01
2.0955238809702426e+01,8.6630746048390506e-01,8.6630746048390506e-01
2.1005251312828207e+01,8.6755384075346376e-01,8.6755384075346376e-01
2.1055263815953989e+01,8.6879479610222177e-01,8.6879479610222177e-01
2.1105276319079771e+01,8.7003031877033299e-01,8.7003031877033299e-01
2.1155288822205552e+01,8.7126040103192204e-01,8.7126040103192204e-01
2.1205301325331334e+01,8.7248503519513354e-01,8.7248503519513354e-01
2.1255313828457115e+01,8.7370421360217965e-01,8.7370421360217965e-01
2.1305326331582897e+01,8.7491792862938766e-01,8.7491792862938766e-01
2.1355338834708679e+01,8.7612617268724857e-01,8.7612617268724857e-01
2.1405351337834460e+01,8.7732893822046354e-01,8.7732893822046354e-01
2.1455363840960242e+01,8.7852621770799211e-01,8.7852621770799211e-01
2.1505376344086024e+01,8.7971800366309827e-01,8.7971800366309827e-01
2.1555388847211805e+01,8.8090428863339809e-01,8.8090428863339809e-01
2.1605401350337587e+01,8.8208506520090579e-01,8.8208506520090579e-01
2.1655413853463365e+01,8.8326032598208026e-01,8.8326032598208026e-01
2.1705426356589147e+01,8.8443006362787147e-01,8.8443006362787147e-01
2.1755438859714928e+01,8.8559427082376629e-01,8.8559427082376629e-01
2.1805451362840710e+01,8.8675294028983387e-01,8.8675294028983387e-01
2.1855463865966492e+01,8.8790606478077172e-01,8.8790606478077172e-01
2.1905476369092273e+01,8.8905363708595042e-01,8.8905363708595042e-01
2.1955488872218055e+01,8.9019565002945944e-01,8.9019565002945944e-01
2.2005501375343837e+01,8.9133209647015166e-01,8.9133209647015166e-01
2.2055513878469618e+01,8.9246296930168756e-01,8.9246296930168756e-01
2.2105526381595400e+01,8.9358826145258041e-01,8.9358826145258041e-01
2.2155538884721182e+01,8.9470796588624013e-01,8.9470796588624013e-01
2.2205551387846963e+01,8.9582207560101701e-01,8.9582207560101701e-01
2.2255563890972745e+01,8.9693058363024647e-01,8.9693058363024647e-01
2.2305576394098527e+01,8.9803348304229125e-01,8.9803348304229125e-01
2.2355588897224308e+01,8.9913076694058591e-01,8.9913076694058591e-01
2.2405601400350090e+01,9.0022242846367928e-01,9.0022242846367928e-01
2.2455613903475871e+01,9.0130846078527760e-01,9.0130846078527760e-01
2.2505626406601653e+01,9.0238885711428751e-01,9.0238885711428751e-01
2.2555638909727431e+01,9.0346361069485770e-01,9.0346361069485770e-01
2.2605651412853213e+01,9.0453271480642217e-01,9.0453271480642217e-01
2.2655663915978995e+01,9.0559616276374144e-01,9.0559616276374144e-01
2.2705676419104776e+01,9.0665394791694476e-01,9.0665394791694476e-01
2.2755688922230558e+01,9.0770606365157125e-01,9.0770606365157125e-01
2.2805701425356339e+01,9.0875250338861224e-01,9.0875250338861224e-01
2.2855713928482121e+01,9.0979326058455134e-01,9.0979326058455134e-01
2.2905726431607903e+01,9.1082832873140585e-01,9.1082832873140585e-01
2.2955738934733684e+01,9.1185770135676736e-01,9.1185770135676736e-01
2.3005751437859466e+01,9.1288137202384245e-01,9.1288137202384245e-01
2.3055763940985248e+01,9.1389933433149251e-01,9.1389933433149251e-01
2.3105776444111029e+01,9.1491158191427424e-01,9.1491158191427424e-01
2.3155788947236811e+01,9.1591810844247901e-01,9.1591810844247901e-01
2.3205801450362593e+01,9.1691890762217265e-01,9.1691890762217265e-01
2.3255813953488374e+01,9.1791397319523482e-01,9.1791397319523482e-01
2.3305826456614156e+01,9.1890329893939848e-01,9.1890329893939848e-01
2.3355838959739938e+01,9.1988687866828789e-01,9.1988687866828789e-01
2.3405851462865716e+01,9.2086470623145822e-01,9.2086470623145822e-01
2.3455863965991497e+01,9.2183677551443355e-01,9.2183677551443355e-01
2.3505876469117279e+01,9.2280308043874504e-01,9.2280308043874504e-01
2.3555888972243061e+01,9.2376361496196935e-01,9.2376361496196935e-01
2.3605901475368842e+01,9.2471837307776605e-01,9.2471837307776605e-01
2.3655913978494624e+01,9.2566734881591517e-01,9.2566734881591517e-01
2.3705926481620406e+01,9.2661053624235490e-01,9.2661053624235490e-01
2.3755938984746187e+01,9.2754792945921827e-01,9.2754792945921827e-01
2.3805951487871969e+01,9.2847952260487032e-01,9.2847952260487032e-01
2.3855963990997751e+01,9.2940530985394454e-01,9.2940530985394454e-01
2.3905976494123532e+01,9.3032528541737947e-01,9.3032528541737947e-01
2.3955988997249314e+01,9.3123944354245503e-01,9.3123944354245503e-01
2.4006001500375096e+01,9.3214777851282782e-01,9.3214777851282782e-01
2.4056014003500877e+01,9.3305028464856776e-01,9.3305028464856776e-01
2.4106026506626659e+01,9.3394695630619295e-01,9.3394695630619295e-01
2.4156039009752440e+01,9.3483778787870542e-01,9.3483778787870542e-01
2.4206051512878222e+01,9.3572277379562596e-01,9.3572277379562596e-01
2.4256064016004004e+01,9.3660190852302860e-01,9.3660190852302860e-01
2.4306076519129782e+01,9.3747518656357587e-01,9.3747518656357587e-01
2.4356089022255563e+01,9.3834260245655299e-01,9.3834260245655299e-01
2.4406101525381345e+01,9.3920415077790165e-01,9.3920415077790165e-01
2.4456114028507127e+01,9.4005982614025441e-01,9.4005982614025441e-01
2.4506126531632908e+01,9.4090962319296800e-01,9.4090962319296800e-01
2.4556139034758690e+01,9.4175353662215699e-01,9.4175353662215699e-01
2.4606151537884472e+01,9.4259156115072695e-01,9.4259156115072695e-01
2.4656164041010253e+01,9.4342369153840755e-01,9.4342369153840755e-01
2.4706176544136035e+01,9.4424992258178508e-01,9.4424992258178508e-01
2.4756189047261817e+01,9.4507024911433546e-01,9.4507024911433546e-01
2.4806201550387598e+01,9.4588466600645593e-01,9.4588466600645593e-01
2.4856214053513380e+01,9.4669316816549764e-01,9.4669316816549764e-01
2.4906226556639162e+01,9.4749575053579693e-01,9.4749575053579693e-01
2.4956239059764943e+01,9.4829240809870807e-01,9.4829240809870807e-01
2.5006251562890725e+01,9.4908313587263304e-01,9.4908313587263304e-01
2.5056264066016507e+01,9.4986792891305394e-01,9.4986792891305394e-01
2.5106276569142288e+01,9.5064678231256361e-01,9.5064678231256361e-01
2.5156289072268070e+01,9.5141969120089565e-01,9.5141969120089565e-01
2.5206301575393848e+01,9.5218665074495612e-01,9.5218665074495612e-01
2.5256314078519630e+01,9.5294765614885257e-01,9.5294765614885257e-01
2.5306326581645411e+01,9.5370270265392476e-01,9.5370270265392476e-01
2.5356339084771193e+01,9.5445178553877408e-01,9.5445178553877408e-01
2.5406351587896975e+01,9.5519490011929309e-01,9.5519490011929309e-01
2.5456364091022756e+01,9.5593204174869484e-01,9.5593204174869484e-01
2.5506376594148538e+01,9.5666320581754249e-01,9.5666320581754249e-01
2.5556389097274320e+01,9.5738838775377699e-01,9.5738838775377699e-01
2.5606401600400101e+01,9.5810758302274668e-01,9.5810758302274668e-01
2.5656414103525883e+01,9.5882078712723506e-01,9.5882078712723506e-01
2.5706426606651664e+01,9.5952799560748914e-01,9.5952799560748914e-01
2.5756439109777446e+01,9.6022920404124756e-01,9.6022920404124756e-01
2.5806451612903228e+01,9.6092440804376766e-01,9.6092440804376766e-01
2.5856464116029009e+01,9.6161360326785339e-01,9.6161360326785339e-01
2.5906476619154791e+01,9.6229678540388230e-01,9.6229678540388230e-01
2.5956489122280573e+01,9.6297395017983245e-01,9.6297395017983245e-01
2.6006501625406354e+01,9.6364509336130943e-01,9.6364509336130943e-01
2.6056514128532132e+01,9.6431021075157231e-01,9.6431021075157231e-01
2.6106526631657914e+01,9.6496929819156030e-01,9.6496929819156030e-01
2.6156539134783696e+01,9.6562235155991871e-01,9.6562235155991871e-01
2.6206551637909477e+01,9.6626936677302444e-01,9.6626936677302444e-01
2.6256564141035259e+01,9.6691033978501195e-01,9.6691033978501195e-01
2.6306576644161041e+01,9.6754526658779816e-01,9.6754526658779816e-01
2.6356589147286822e+01,9.6817414321110773e-01,9.6817414321110773e-01
2.6406601650412604e+01,9.6879696572249785e-01,9.6879696572249785e-01
2.6456614153538386e+01,9.6941373022738275e-01,9.6941373022738275e-01
2.6506626656664167e+01,9.7002443286905815e-01,9.7002443286905815e-01
2.6556639159789949e+01,9.7062906982872554e-01,9.7062906982872554e-01
2.6606651662915731e+01,9.7122763732551554e-01,9.7122763732551554e-01
2.6656664166041512e+01,9.7182013161651204e-01,9.7182013161651204e-01
2.6706676669167294e+01,9.7240654899677548e-01,9.7240654899677548e-01
2.6756689172293076e+01,9.7298688579936587e-01,9.7298688579936587e-01
2.6806701675418857e+01,9.7356113839536573e-01,9.7356113839536573e-01
2.6856714178544639e+01,9.7412930319390323e-01,9.7412930319390323e-01
2.6906726681670420e+01,9.7469137664217387e-01,9.7469137664217387e-01
2.6956739184796199e+01,9.7524735522546335e-01,9.7524735522546335e-01
2.7006751687921980e+01,9.7579723546716923e-01,9.7579723546716923e-01
2.7056764191047762e+01,9.7634101392882278e-01,9.7634101392882278e-01
2.7106776694173544e+01,9.7687868721011051e-01,9.7687868721011051e-01
2.7156789197299325e+01,9.7741025194889519e-01,9.7741025194889519e-01
2.7206801700425107e+01,9.7793570482123726e-01,9.7793570482123726e-01
2.7256814203550888e+01,9.7845504254141535e-01,9.7845504254141535e-01
2.7306826706676670e+01,9.7896826186194663e-01,9.7896826186194663e-01
2.7356839209802452e+01,9.7947535957360787e-01,9.7947535957360787e-01
2.7406851712928233e+01,9.7997633250545468e-01,9.7997633250545468e-01
2.7456864216054015e+01,9.8047117752484170e-01,9.8047117752484170e-01
2.7506876719179797e+01,9.8095989153744223e-01,9.8095989153744223e-01
2.7556889222305578e+01,9.8144247148726738e-01,9.8144247148726738e-01
2.7606901725431360e+01,9.8191891435668566e-01,9.8191891435668566e-01
2.7656914228557142e+01,9.8238921716644090e-01,9.8238921716644090e-01
2.7706926731682923e+01,9.8285337697567210e-01,9.8285337697567210e-01
2.7756939234808705e+01,9.8331139088193087e-01,9.8331139088193087e-01
2.7806951737934487e+01,9.8376325602119985e-01,9.8376325602119985e-01
2.7856964241060265e+01,9.8420896956791082e-01,9.8420896956791082e-01
2.7906976744186046e+01,9.8464852873496223e-01,9.8464852873496223e-01
2.7956989247311828e+01,9.8508193077373662e-01,9.8508193077373662e-01
2.8007001750437610e+01,9.8550917297411778e-01,9.8550917297411778e-01
2.8057014253563391e+01,9.8593025266450751e-01,9.8593025266450751e-01
2.8107026756689173e+01,9.8634516721184295e-01,9.8634516721184295e-01
2.8157039259814955e+01,9.8675391402161239e-01,9.8675391402161239e-01
2.8207051762940736e+01,9.8715649053787180e-01,9.8715649053787180e-01
2.8257064266066518e+01,9.8755289424326065e-01,9.8755289424326065e-01
2.8307076769192300e+01,9.8794312265901796e-01,9.8794312265901796e-01
2.8357089272318081e+01,9.8832717334499742e-01,9.8832717334499742e-01
2.8407101775443863e+01,9.8870504389968294e-01,9.8870504389968294e-01
2.8457114278569644e+01,9.8907673196020340e-01,9.8907673196020340e-01
2.8507126781695426e+01,9.8944223520234786e-01,9.8944223520234786e-01
2.8557139284821208e+01,9.8980155134057934e-01,9.8980155134057934e-01
2.8607151787946989e+01,9.9015467812805014e-01,9.9015467812805014e-01
2.8657164291072771e+01,9.9050161335661480e-01,9.9050161335661480e-01
2.8707176794198549e+01,9.9084235485684491e-01,9.9084235485684491e-01
2.8757189297324331e+01,9.9117690049804186e-01,9.9117690049804186e-01
2.8807201800450112e+01,9.9150524818825081e-01,9.9150524818825081e-01
2.8857214303575894e+01,9.9182739587427304e-01,9.9182739587427304e-01
2.8907226806701676e+01,9.9214334154167960e-01,9.9214334154167960e-01
2.8957239309827457e+01,9.9245308321482339e-01,9.9245308321482339e-01
2.9007251812953239e+01,9.9275661895685163e-01,9.9275661895685163e-01
2.9057264316079021e+01,9.9305394686971815e-01,9.9305394686971815e-01
2.9107276819204802e+01,9.9334506509419473e-01,9.9334506509419473e-01
2.9157289322330584e+01,9.9362997180988355e-01,9.9362997180988355e-01
2.9207301825456366e+01,9.9390866523522770e-01,9.9390866523522770e-01
2.9257314328582147e+01,9.9418114362752319e-01,9.9418114362752319e-01
2.9307326831707929e+01,9.9444740528292885e-01,9.9444740528292885e-01
2.9357339334833711e+01,9.9470744853647808e-01,9.9470744853647808e-01
2.9407351837959492e+01,9.9496127176208826e-01,9.9496127176208826e-01
2.9457364341085274e+01,9.9520887337257169e-01,9.9520887337257169e-01
2.9507376844211056e+01,9.9545025181964497e-01,9.9545025181964497e-01
2.9557389347336837e+01,9.9568540559393914e-01,9.9568540559393914e-01
2.9607401850462615e+01,9.9591433322500855e-01,9.9591433322500855e-01
2.9657414353588397e+01,9.9613703328134073e-01,9.9613703328134073e-01
2.9707426856714179e+01,9.9635350437036485e-01,9.9635350437036485e-01
2.9757439359839960e+01,9.9656374513846047e-01,9.9656374513846047e-01
2.9807451862965742e+01,9.9676775427096631e-01,9.9676775427096631e-01
2.9857464366091524e+01,9.9696553049218828e-01,9.9696553049218828e-01
2.9907476869217305e+01,9.9715707256540720e-01,9.9715707256540720e-01
2.9957489372343087e+01,9.9734237929288694e-01,9.9734237929288694e-01
3.0007501875468868e+01,9.9752144951588184e-01,9.9752144951588184e-01
3.0057514378594650e+01,9.9769428211464384e-01,9.9769428211464384e-01
3.0107526881720432e+01,9.9786087600842932e-01,9.9786087600842932e-01
3.0157539384846213e+01,9.9802123015550626e-01,9.9802123015550626e-01
3.0207551887971995e+01,9.9817534355316040e-01,9.9817534355316040e-01
3.0257564391097777e+01,9.9832321523770184e-01,9.9832321523770184e-01
3.0307576894223558e+01,9.9846484428447069e-01,9.9846484428447069e-01
3.0357589397349340e+01,9.9860022980784313e-01,9.9860022980784313e-01
3.0407601900475122e+01,9.9872937096123682e-01,9.9872937096123682e-01
3.0457614403600903e+01,9.9885226693711626e-01,9.9885226693711626e-01
3.0507626906726681e+01,9.9896891696699786e-01,9.9896891696699786e-01
3.0557639409852463e+01,9.9907932032145452e-01,9.9907932032145452e-01
3.0607651912978245e+01,9.9918347631012061e-01,9.9918347631012061e-01
3.0657664416104026e+01,9.9928138428169599e-01,9.9928138428169599e-01
3.0707676919229808e+01,9.9937304362394985e-01,9.9937304362394985e-01
3.0757689422355590e+01,9.9945845376372522e-01,9.9945845376372522e-01
3.0807701925481371e+01,9.9953761416694198e-01,9.9953761416694198e-01
3.0857714428607153e+01,9.9961052433860043e-01,9.9961052433860043e-01
3.0907726931732935e+01,9.9967718382278414e-01,9.9967718382278414e-01
3.0957739434858716e+01,9.9973759220266345e-01,9.9973759220266345e-01
3.1007751937984498e+01,9.9979174910049706e-01,9.9979174910049706e-01
3.1057764441110280e+01,9.9983965417763532e-01,9.9983965417763532e-01
3.1107776944236061e+01,9.9988130713452195e-01,9.9988130713452195e-01
3.1157789447361843e+01,9.9991670771069585e-01,9.9991670771069585e-01
3.1207801950487625e+01,9.9994585568479288e-01,9.9994585568479288e-01
3.1257814453613406e+01,9.9996875087454717e-01,9.9996875087454717e-01
3.1307826956739188e+01,9.9998539313679236e-01,9.9998539313679236e-01
3.1357839459864966e+01,9.9999578236746212e-01,9.9999578236746212e-01
3.1407851962990748e+01,9.9999991850159153e-01,9.9999991850159153e-01
3.1457864466116529e+01,9.9999780151331674e-01,9.9999780151331674e-01
3.1507876969242311e+01,9.9998943141587560e-01,9.9998943141587560e-01
3.1557889472368092e+01,9.9997480826160734e-01,9.9997480826160734e-01
3.1607901975493874e+01,9.9995393214195216e-01,9.9995393214195216e-01
3.1657914478619656e+01,9.9992680318745131e-01,9.9992680318745131e-01
3.1707926981745437e+01,9.9989342156774530e-01,9.9989342156774530e-01
3.1757939484871219e+01,9.9985378749157339e-01,9.9985378749157339e-01
3.1807951987997001e+01,9.9980790120677265e-01,9.9980790120677265e-01
3.1857964491122782e+01,9.9975576300027535e-01,9.9975576300027535e-01
3.1907976994248564e+01,9.9969737319810825e-01,9.9969737319810825e-01
3.1957989497374346e+01,9.9963273216538995e-01,9.9963273216538995e-01
3.2008002000500127e+01,9.9956184030632877e-01,9.9956184030632877e-01
3.2058014503625905e+01,9.9948469806422024e-01,9.9948469806422024e-01
3.2108027006751691e+01,9.9940130592144427e-01,9.9940130592144427e-01
